submission_id,Condition,Experiment,Index,ItemId,SubjectId,Word,experiment_duration,experiment_end_time,experiment_start_time,mousePositionX,mousePositionY,prolific_pid,prolific_session_id,prolific_study_id,response,responseTime,wordPositionBottom,wordPositionLeft,wordPositionRight,wordPositionTop
7,7,1,-1,103,5c8ef3c2d7ecab0018d528da,,779552,1680183207175,1680182427623,386,64,,,,yes,2087,,,,
7,7,1,7,103,5c8ef3c2d7ecab0018d528da," balls, ",779552,1680183207175,1680182427623,378,45,,,,yes,2112,47.0,364.0,411.0,27.0
7,7,1,7,103,5c8ef3c2d7ecab0018d528da," balls, ",779552,1680183207175,1680182427623,377,37,,,,yes,2137,47.0,364.0,411.0,27.0
7,7,1,7,103,5c8ef3c2d7ecab0018d528da," balls, ",779552,1680183207175,1680182427623,373,27,,,,yes,2161,47.0,364.0,411.0,27.0
7,7,1,7,103,5c8ef3c2d7ecab0018d528da," balls, ",779552,1680183207175,1680182427623,373,27,,,,yes,2188,47.0,364.0,411.0,27.0
7,7,1,7,103,5c8ef3c2d7ecab0018d528da," balls, ",779552,1680183207175,1680182427623,373,27,,,,yes,2212,47.0,364.0,411.0,27.0
7,7,1,7,103,5c8ef3c2d7ecab0018d528da," balls, ",779552,1680183207175,1680182427623,373,27,,,,yes,2238,47.0,364.0,411.0,27.0
7,7,1,7,103,5c8ef3c2d7ecab0018d528da," balls, ",779552,1680183207175,1680182427623,373,27,,,,yes,2262,47.0,364.0,411.0,27.0
7,7,1,7,103,5c8ef3c2d7ecab0018d528da," balls, ",779552,1680183207175,1680182427623,373,27,,,,yes,2288,47.0,364.0,411.0,27.0
7,7,1,7,103,5c8ef3c2d7ecab0018d528da," balls, ",779552,1680183207175,1680182427623,373,27,,,,yes,2311,47.0,364.0,411.0,27.0
7,7,1,7,103,5c8ef3c2d7ecab0018d528da," balls, ",779552,1680183207175,1680182427623,373,27,,,,yes,2339,47.0,364.0,411.0,27.0
7,7,1,7,103,5c8ef3c2d7ecab0018d528da," balls, ",779552,1680183207175,1680182427623,373,27,,,,yes,2361,47.0,364.0,411.0,27.0
7,7,1,7,103,5c8ef3c2d7ecab0018d528da," balls, ",779552,1680183207175,1680182427623,373,27,,,,yes,2390,47.0,364.0,411.0,27.0
7,7,1,7,103,5c8ef3c2d7ecab0018d528da," balls, ",779552,1680183207175,1680182427623,372,30,,,,yes,2414,47.0,364.0,411.0,27.0
7,7,1,7,103,5c8ef3c2d7ecab0018d528da," balls, ",779552,1680183207175,1680182427623,371,32,,,,yes,2443,47.0,364.0,411.0,27.0
7,7,1,7,103,5c8ef3c2d7ecab0018d528da," balls, ",779552,1680183207175,1680182427623,370,33,,,,yes,2461,47.0,364.0,411.0,27.0
7,7,1,7,103,5c8ef3c2d7ecab0018d528da," balls, ",779552,1680183207175,1680182427623,369,33,,,,yes,2488,47.0,364.0,411.0,27.0
7,7,1,7,103,5c8ef3c2d7ecab0018d528da," balls, ",779552,1680183207175,1680182427623,369,34,,,,yes,2512,47.0,364.0,411.0,27.0
7,7,1,7,103,5c8ef3c2d7ecab0018d528da," balls, ",779552,1680183207175,1680182427623,369,34,,,,yes,2538,47.0,364.0,411.0,27.0
7,7,1,7,103,5c8ef3c2d7ecab0018d528da," balls, ",779552,1680183207175,1680182427623,369,34,,,,yes,2562,47.0,364.0,411.0,27.0
7,7,1,7,103,5c8ef3c2d7ecab0018d528da," balls, ",779552,1680183207175,1680182427623,369,34,,,,yes,2587,47.0,364.0,411.0,27.0
7,7,1,7,103,5c8ef3c2d7ecab0018d528da," balls, ",779552,1680183207175,1680182427623,365,35,,,,yes,2614,47.0,364.0,411.0,27.0
7,7,1,6,103,5c8ef3c2d7ecab0018d528da, the ,779552,1680183207175,1680182427623,362,36,,,,yes,2642,47.0,334.0,364.0,27.0
7,7,1,6,103,5c8ef3c2d7ecab0018d528da, the ,779552,1680183207175,1680182427623,358,36,,,,yes,2661,47.0,334.0,364.0,27.0
7,7,1,6,103,5c8ef3c2d7ecab0018d528da, the ,779552,1680183207175,1680182427623,352,36,,,,yes,2694,47.0,334.0,364.0,27.0
7,7,1,6,103,5c8ef3c2d7ecab0018d528da, the ,779552,1680183207175,1680182427623,348,35,,,,yes,2711,47.0,334.0,364.0,27.0
7,7,1,6,103,5c8ef3c2d7ecab0018d528da, the ,779552,1680183207175,1680182427623,342,34,,,,yes,2743,47.0,334.0,364.0,27.0
7,7,1,6,103,5c8ef3c2d7ecab0018d528da, the ,779552,1680183207175,1680182427623,339,34,,,,yes,2762,47.0,334.0,364.0,27.0
7,7,1,6,103,5c8ef3c2d7ecab0018d528da, the ,779552,1680183207175,1680182427623,333,33,,,,yes,2793,47.0,334.0,364.0,27.0
7,7,1,5,103,5c8ef3c2d7ecab0018d528da, and ,779552,1680183207175,1680182427623,330,33,,,,yes,2811,47.0,299.0,334.0,27.0
7,7,1,5,103,5c8ef3c2d7ecab0018d528da, and ,779552,1680183207175,1680182427623,317,32,,,,yes,2843,47.0,299.0,334.0,27.0
7,7,1,5,103,5c8ef3c2d7ecab0018d528da, and ,779552,1680183207175,1680182427623,311,32,,,,yes,2861,47.0,299.0,334.0,27.0
