sbm_id,expr_id,cond_id,para_nr,word_nr,word,t,x,y,wb,wt,wl,wr,response,trial_id,type,velocities,acceleration
13,2,1,38,1, that ,895,121,50,47.0,27.0,119.0,154.0,Yes,5,fixation,0.0,0.0
13,2,1,38,0, All ,941,109,39,47.0,27.0,94.0,119.0,Yes,5,saccade,0.3538874042630371,0.007693204440500806
13,2,1,38,0, All ,1003,100,35,47.0,27.0,94.0,119.0,Yes,5,saccade,0.15885254519025974,-0.0031457235334318933
13,2,1,38,0, All ,1050,100,35,47.0,27.0,94.0,119.0,Yes,5,fixation,0.0,-0.0033798413870268027
13,2,1,38,0, All ,1096,100,35,47.0,27.0,94.0,119.0,Yes,5,fixation,0.0,0.0
13,2,1,38,0, All ,1143,100,35,47.0,27.0,94.0,119.0,Yes,5,fixation,0.0,0.0
13,2,1,38,0, All ,1190,100,35,47.0,27.0,94.0,119.0,Yes,5,fixation,0.0,0.0
13,2,1,38,0, All ,1251,100,37,47.0,27.0,94.0,119.0,Yes,5,fixation,0.03278688524590164,0.0005374899220639614
13,2,1,38,0, All ,1291,100,37,47.0,27.0,94.0,119.0,Yes,5,fixation,0.0,-0.000819672131147541
13,2,1,38,0, All ,1341,103,40,47.0,27.0,94.0,119.0,Yes,5,fixation,0.0848528137423857,0.0016970562748477138
13,2,1,38,0, All ,1389,105,43,47.0,27.0,94.0,119.0,Yes,5,fixation,0.07511565157216644,-0.00020285754521290103
13,2,1,38,0, All ,1452,106,43,47.0,27.0,94.0,119.0,Yes,5,fixation,0.015873015873015872,-0.0009403592968119139
13,2,1,38,0, All ,1500,106,43,47.0,27.0,94.0,119.0,Yes,5,fixation,0.0,-0.00033068783068783067
13,2,1,38,0, All ,1543,107,43,47.0,27.0,94.0,119.0,Yes,5,fixation,0.023255813953488372,0.0005408328826392645
13,2,1,38,0, All ,1589,112,44,47.0,27.0,94.0,119.0,Yes,5,sliding,0.11084825029549532,0.0019041833987392814
13,2,1,38,1, that ,1645,120,45,47.0,27.0,119.0,154.0,Yes,5,sliding,0.1439688883624741,0.0005914399654817639
13,2,1,38,1, that ,1693,125,46,47.0,27.0,119.0,154.0,Yes,5,sliding,0.10622957319984967,-0.0007862357325546755
13,2,1,38,1, that ,1748,137,47,47.0,27.0,119.0,154.0,Yes,5,saccade,0.21893808325076902,0.002049245637289443
13,2,1,38,1, that ,1795,149,47,47.0,27.0,119.0,154.0,Yes,5,saccade,0.2553191489361702,0.000774065227348961
13,2,1,38,2, the ,1842,159,47,47.0,27.0,154.0,184.0,Yes,5,saccade,0.2127659574468085,-0.0009053870529651422
13,2,1,38,2, the ,1891,171,47,47.0,27.0,154.0,184.0,Yes,5,saccade,0.24489795918367346,0.0006557551374870398
13,2,1,38,2, the ,1952,178,46,47.0,27.0,154.0,184.0,Yes,5,sliding,0.11591914445681108,-0.002114406798801023
13,2,1,38,3, brain ,1998,184,46,47.0,27.0,184.0,229.0,Yes,5,sliding,0.13043478260869565,0.00031555735112792546
13,2,1,38,3, brain ,2039,190,46,47.0,27.0,184.0,229.0,Yes,5,sliding,0.14634146341463414,0.0003879678245350851
13,2,1,38,3, brain ,2091,196,46,47.0,27.0,184.0,229.0,Yes,5,sliding,0.11538461538461539,-0.0005953240005772836
13,2,1,38,3, brain ,2153,200,46,47.0,27.0,184.0,229.0,Yes,5,fixation,0.06451612903225806,-0.0008204594572960859
13,2,1,38,3, brain ,2193,207,45,47.0,27.0,184.0,229.0,Yes,5,saccade,0.1767766952966369,0.0028065141566094706
13,2,1,38,3, brain ,2241,211,45,47.0,27.0,184.0,229.0,Yes,5,fixation,0.08333333333333333,-0.0019467367075688242
13,2,1,38,3, brain ,2295,218,43,47.0,27.0,184.0,229.0,Yes,5,sliding,0.13481684980149108,0.0009533984531140326
13,2,1,38,4, has ,2341,229,42,47.0,27.0,229.0,263.0,Yes,5,saccade,0.24011654385189699,0.002289123783704476
13,2,1,38,4, has ,2391,244,40,47.0,27.0,229.0,263.0,Yes,5,saccade,0.3026549190084311,0.0012507675031306826
13,2,1,38,4, has ,2443,252,39,47.0,27.0,229.0,263.0,Yes,5,saccade,0.15504341823651055,-0.0028386827071523184
13,2,1,38,4, has ,2491,260,39,47.0,27.0,229.0,263.0,Yes,5,saccade,0.16666666666666666,0.0002421510089615856
13,2,1,38,5, to ,2541,269,39,47.0,27.0,264.0,284.0,Yes,5,saccade,0.18,0.00026666666666666673
