sbm_id,expr_id,cond_id,para_nr,word_nr,word,t,x,y,wb,wt,wl,wr,response,trial_id,type,velocities,acceleration
113,2,1,38,0, All ,1574,98,42,47.0,27.0,94.0,119.0,Yes,18,fixation,0.0,0.0
113,2,1,38,0, All ,1631,111,43,47.0,27.0,94.0,119.0,Yes,18,saccade,0.22874394404219822,0.004013051649863127
113,2,1,38,0, All ,1675,116,43,47.0,27.0,94.0,119.0,Yes,18,sliding,0.11363636363636363,-0.0026160813728598772
113,2,1,38,0, All ,1737,119,43,47.0,27.0,94.0,119.0,Yes,18,fixation,0.04838709677419355,-0.0010524075300350013
113,2,1,38,1, that ,1787,124,44,47.0,27.0,119.0,154.0,Yes,18,sliding,0.1019803902718557,0.0010718658699532429
113,2,1,38,1, that ,1822,126,46,47.0,27.0,119.0,154.0,Yes,18,fixation,0.08081220356417687,-0.0006048053345051093
113,2,1,38,1, that ,1878,131,46,47.0,27.0,119.0,154.0,Yes,18,fixation,0.08928571428571429,0.0001513126914560253
113,2,1,38,1, that ,1923,135,46,47.0,27.0,119.0,154.0,Yes,18,fixation,0.08888888888888889,-8.818342151675454e-06
113,2,1,38,1, that ,1979,140,46,47.0,27.0,119.0,154.0,Yes,18,fixation,0.08928571428571429,7.08616780045349e-06
113,2,1,38,1, that ,2024,141,46,47.0,27.0,119.0,154.0,Yes,18,fixation,0.022222222222222223,-0.001490299823633157
113,2,1,38,1, that ,2087,144,46,47.0,27.0,119.0,154.0,Yes,18,fixation,0.047619047619047616,0.0004031242126480221
113,2,1,38,1, that ,2135,147,46,47.0,27.0,119.0,154.0,Yes,18,fixation,0.0625,0.0003100198412698413
113,2,1,38,1, that ,2187,149,46,47.0,27.0,119.0,154.0,Yes,18,fixation,0.038461538461538464,-0.0004622781065088757
113,2,1,38,1, that ,2236,149,46,47.0,27.0,119.0,154.0,Yes,18,fixation,0.0,-0.0007849293563579278
113,2,1,38,1, that ,2283,149,46,47.0,27.0,119.0,154.0,Yes,18,fixation,0.0,0.0
113,2,1,38,1, that ,2323,149,46,47.0,27.0,119.0,154.0,Yes,18,fixation,0.0,0.0
113,2,1,38,1, that ,2384,149,46,47.0,27.0,119.0,154.0,Yes,18,fixation,0.0,0.0
113,2,1,38,1, that ,2431,149,46,47.0,27.0,119.0,154.0,Yes,18,fixation,0.0,0.0
113,2,1,38,1, that ,2477,149,46,47.0,27.0,119.0,154.0,Yes,18,fixation,0.0,0.0
113,2,1,38,1, that ,2537,154,46,47.0,27.0,119.0,154.0,Yes,18,fixation,0.08333333333333333,0.0013888888888888887
113,2,1,38,2, the ,2576,156,46,47.0,27.0,154.0,184.0,Yes,18,fixation,0.05128205128205128,-0.0008218277449046679
113,2,1,38,2, the ,2637,160,46,47.0,27.0,154.0,184.0,Yes,18,fixation,0.06557377049180328,0.00023429047884839348
113,2,1,38,2, the ,2684,161,46,47.0,27.0,154.0,184.0,Yes,18,fixation,0.02127659574468085,-0.0009424930797260091
113,2,1,38,2, the ,2723,163,46,47.0,27.0,154.0,184.0,Yes,18,fixation,0.05128205128205128,0.00076937065480437
113,2,1,38,2, the ,2787,163,46,47.0,27.0,154.0,184.0,Yes,18,fixation,0.0,-0.0008012820512820513
113,2,1,38,2, the ,2823,164,46,47.0,27.0,154.0,184.0,Yes,18,fixation,0.027777777777777776,0.0007716049382716049
113,2,1,38,2, the ,2887,164,46,47.0,27.0,154.0,184.0,Yes,18,fixation,0.0,-0.00043402777777777775
113,2,1,38,2, the ,2936,165,45,47.0,27.0,154.0,184.0,Yes,18,fixation,0.02886150127292031,0.0005890102300595982
