sbm_id,expr_id,cond_id,para_nr,word_nr,word,t,x,y,wb,wt,wl,wr,response,trial_id,type,velocities,acceleration
263,2,1,1,0, There ,2018,114,28,47.0,27.0,77.0,129.0,Because of rumors.,0,fixation,0.0,0.0
263,2,1,1,0, There ,2043,110,28,47.0,27.0,77.0,129.0,Because of rumors.,0,saccade,0.16,0.0064
263,2,1,1,0, There ,2067,108,27,47.0,27.0,77.0,129.0,Because of rumors.,0,fixation,0.09316949906249124,-0.002784604205729532
263,2,1,1,-1,,2100,106,25,,,,,Because of rumors.,0,fixation,0.08570991287109668,-0.00022604806640589566
263,2,1,1,-1,,2124,106,25,,,,,Because of rumors.,0,fixation,0.0,-0.0035712463696290285
263,2,1,1,-1,,2142,103,22,,,,,Because of rumors.,0,saccade,0.2357022603955158,0.0130945700219731
263,2,1,1,-1,,2173,103,22,,,,,Because of rumors.,0,fixation,0.0,-0.0076032987224359935
263,2,1,1,-1,,2197,102,22,,,,,Because of rumors.,0,fixation,0.041666666666666664,0.001736111111111111
263,2,1,1,-1,,2220,102,22,,,,,Because of rumors.,0,fixation,0.0,-0.0018115942028985505
263,2,1,1,-1,,2242,102,22,,,,,Because of rumors.,0,fixation,0.0,0.0
263,2,1,1,-1,,2267,102,22,,,,,Because of rumors.,0,fixation,0.0,0.0
263,2,1,1,-1,,2300,102,22,,,,,Because of rumors.,0,fixation,0.0,0.0
263,2,1,1,-1,,2320,102,22,,,,,Because of rumors.,0,fixation,0.0,0.0
263,2,1,1,-1,,2350,102,22,,,,,Because of rumors.,0,fixation,0.0,0.0
263,2,1,1,-1,,2367,102,22,,,,,Because of rumors.,0,fixation,0.0,0.0
263,2,1,1,-1,,2393,102,22,,,,,Because of rumors.,0,fixation,0.0,0.0
263,2,1,1,-1,,2422,102,22,,,,,Because of rumors.,0,fixation,0.0,0.0
263,2,1,1,-1,,2449,102,22,,,,,Because of rumors.,0,fixation,0.0,0.0
263,2,1,1,-1,,2471,102,22,,,,,Because of rumors.,0,fixation,0.0,0.0
263,2,1,1,-1,,2492,99,26,,,,,Because of rumors.,0,saccade,0.23809523809523808,0.011337868480725623
263,2,1,1,0, There ,2521,96,28,47.0,27.0,77.0,129.0,Because of rumors.,0,sliding,0.12432935432634445,-0.003922961509272194
263,2,1,1,0, There ,2542,94,32,47.0,27.0,77.0,129.0,Because of rumors.,0,saccade,0.21295885499998,0.004220452413030264
263,2,1,1,0, There ,2571,93,33,47.0,27.0,77.0,129.0,Because of rumors.,0,fixation,0.048765984909417075,-0.005661823106571135
263,2,1,1,0, There ,2597,92,33,47.0,27.0,77.0,129.0,Because of rumors.,0,fixation,0.038461538461538464,-0.00039632486337994657
263,2,1,1,0, There ,2621,92,35,47.0,27.0,77.0,129.0,Because of rumors.,0,fixation,0.08333333333333333,0.0018696581196581193
263,2,1,1,0, There ,2646,92,35,47.0,27.0,77.0,129.0,Because of rumors.,0,fixation,0.0,-0.003333333333333333
263,2,1,1,0, There ,2671,91,36,47.0,27.0,77.0,129.0,Because of rumors.,0,fixation,0.0565685424949238,0.002262741699796952
263,2,1,1,0, There ,2692,91,37,47.0,27.0,77.0,129.0,Because of rumors.,0,fixation,0.047619047619047616,-0.00042616642266077076
263,2,1,1,0, There ,2721,91,37,47.0,27.0,77.0,129.0,Because of rumors.,0,fixation,0.0,-0.0016420361247947454
263,2,1,1,0, There ,2742,91,37,47.0,27.0,77.0,129.0,Because of rumors.,0,fixation,0.0,0.0
263,2,1,1,0, There ,2771,90,38,47.0,27.0,77.0,129.0,Because of rumors.,0,fixation,0.048765984909417075,0.0016815856865316232
263,2,1,1,0, There ,2792,90,40,47.0,27.0,77.0,129.0,Because of rumors.,0,fixation,0.09523809523809523,0.00221295763469896
263,2,1,1,0, There ,2817,90,40,47.0,27.0,77.0,129.0,Because of rumors.,0,fixation,0.0,-0.0038095238095238095
263,2,1,1,0, There ,2849,89,41,47.0,27.0,77.0,129.0,Because of rumors.,0,fixation,0.04419417382415922,0.0013810679320049757
263,2,1,1,0, There ,2867,88,43,47.0,27.0,77.0,129.0,Because of rumors.,0,sliding,0.12422599874998833,0.004446212495879395
263,2,1,1,0, There ,2900,88,43,47.0,27.0,77.0,129.0,Because of rumors.,0,fixation,0.0,-0.0037644242045451006
263,2,1,1,0, There ,2919,88,43,47.0,27.0,77.0,129.0,Because of rumors.,0,fixation,0.0,0.0
263,2,1,1,0, There ,2949,88,44,47.0,27.0,77.0,129.0,Because of rumors.,0,fixation,0.03333333333333333,0.0011111111111111111
263,2,1,1,0, There ,2971,88,44,47.0,27.0,77.0,129.0,Because of rumors.,0,fixation,0.0,-0.0015151515151515152
263,2,1,1,0, There ,2998,88,44,47.0,27.0,77.0,129.0,Because of rumors.,0,fixation,0.0,0.0
263,2,1,1,0, There ,3021,88,44,47.0,27.0,77.0,129.0,Because of rumors.,0,fixation,0.0,0.0
263,2,1,1,0, There ,3049,88,44,47.0,27.0,77.0,129.0,Because of rumors.,0,fixation,0.0,0.0
263,2,1,1,0, There ,3070,88,44,47.0,27.0,77.0,129.0,Because of rumors.,0,fixation,0.0,0.0
263,2,1,1,0, There ,3094,89,44,47.0,27.0,77.0,129.0,Because of rumors.,0,fixation,0.041666666666666664,0.001736111111111111
263,2,1,1,0, There ,3118,89,44,47.0,27.0,77.0,129.0,Because of rumors.,0,fixation,0.0,-0.001736111111111111
263,2,1,1,0, There ,3145,92,44,47.0,27.0,77.0,129.0,Because of rumors.,0,sliding,0.1111111111111111,0.004115226337448559
263,2,1,1,0, There ,3173,102,44,47.0,27.0,77.0,129.0,Because of rumors.,0,saccade,0.35714285714285715,0.008786848072562359
263,2,1,1,0, There ,3195,106,44,47.0,27.0,77.0,129.0,Because of rumors.,0,saccade,0.18181818181818182,-0.007969303423848878
263,2,1,1,0, There ,3219,112,44,47.0,27.0,77.0,129.0,Because of rumors.,0,saccade,0.25,0.0028409090909090906
263,2,1,1,0, There ,3244,120,44,47.0,27.0,77.0,129.0,Because of rumors.,0,saccade,0.32,0.0028000000000000004
263,2,1,1,0, There ,3267,124,44,47.0,27.0,77.0,129.0,Because of rumors.,0,saccade,0.17391304347826086,-0.006351606805293006
263,2,1,1,0, There ,3294,127,44,47.0,27.0,77.0,129.0,Because of rumors.,0,sliding,0.1111111111111111,-0.0023259974950796207
263,2,1,1,0, There ,3320,128,44,47.0,27.0,77.0,129.0,Because of rumors.,0,fixation,0.038461538461538464,-0.002794214332675871
263,2,1,1,1, are ,3344,132,44,47.0,27.0,129.0,160.0,Because of rumors.,0,saccade,0.16666666666666666,0.005341880341880341
263,2,1,1,1, are ,3367,133,44,47.0,27.0,129.0,160.0,Because of rumors.,0,fixation,0.043478260869565216,-0.005356017643352236
263,2,1,1,1, are ,3393,136,44,47.0,27.0,129.0,160.0,Because of rumors.,0,sliding,0.11538461538461539,0.002765629019809622
263,2,1,1,1, are ,3420,138,44,47.0,27.0,129.0,160.0,Because of rumors.,0,fixation,0.07407407407407407,-0.0015300200485385675
263,2,1,1,1, are ,3450,145,45,47.0,27.0,129.0,160.0,Because of rumors.,0,saccade,0.23570226039551584,0.005387606210714726
263,2,1,1,1, are ,3473,151,46,47.0,27.0,129.0,160.0,Because of rumors.,0,saccade,0.2644679360999226,0.0012506815523655108
263,2,1,1,1, are ,3495,155,47,47.0,27.0,129.0,160.0,Because of rumors.,0,saccade,0.18741389207353001,-0.0035024565466542077
263,2,1,1,2, now ,3523,161,47,47.0,27.0,160.0,198.0,Because of rumors.,0,saccade,0.21428571428571427,0.0009597079361494379
263,2,1,1,2, now ,3546,164,48,47.0,27.0,160.0,198.0,Because of rumors.,0,sliding,0.1374903330507991,-0.0033389296189093552
263,2,1,1,2, now ,3574,169,48,47.0,27.0,160.0,198.0,Because of rumors.,0,saccade,0.17857142857142858,0.001467181982879624
263,2,1,1,2, now ,3595,175,49,47.0,27.0,160.0,198.0,Because of rumors.,0,saccade,0.2896553585856295,0.005289710953057187
263,2,1,1,2, now ,3624,180,49,47.0,27.0,160.0,198.0,Because of rumors.,0,saccade,0.1724137931034483,-0.004042812602833836
263,2,1,1,2, now ,3642,181,49,47.0,27.0,160.0,198.0,Because of rumors.,0,fixation,0.05555555555555555,-0.0064921243082162634
263,2,1,1,2, now ,3675,185,49,47.0,27.0,160.0,198.0,Because of rumors.,0,sliding,0.12121212121212122,0.001989592898683808
263,2,1,1,2, now ,3696,185,49,47.0,27.0,160.0,198.0,Because of rumors.,0,fixation,0.0,-0.005772005772005772
263,2,1,1,2, now ,3721,185,49,47.0,27.0,160.0,198.0,Because of rumors.,0,fixation,0.0,0.0
