sbm_id,expr_id,cond_id,para_nr,word_nr,word,t,x,y,wb,wt,wl,wr,response,trial_id,type,velocities,acceleration
2,2,1,1,0, There ,1094,112,47,47.0,27.0,94.0,146.0,No,11,fixation,0.0,0.0
2,2,1,1,0, There ,1121,109,42,47.0,27.0,94.0,146.0,No,11,saccade,0.21596118129056668,0.007998562270020989
2,2,1,1,0, There ,1144,108,42,47.0,27.0,94.0,146.0,No,11,fixation,0.043478260869565216,-0.00749925740960876
2,2,1,1,0, There ,1169,108,42,47.0,27.0,94.0,146.0,No,11,fixation,0.0,-0.0017391304347826085
2,2,1,1,0, There ,1194,108,42,47.0,27.0,94.0,146.0,No,11,fixation,0.0,0.0
2,2,1,1,0, There ,1219,108,42,47.0,27.0,94.0,146.0,No,11,fixation,0.0,0.0
2,2,1,1,0, There ,1244,108,42,47.0,27.0,94.0,146.0,No,11,fixation,0.0,0.0
2,2,1,1,0, There ,1269,108,42,47.0,27.0,94.0,146.0,No,11,fixation,0.0,0.0
2,2,1,1,0, There ,1294,108,42,47.0,27.0,94.0,146.0,No,11,fixation,0.0,0.0
2,2,1,1,0, There ,1319,108,42,47.0,27.0,94.0,146.0,No,11,fixation,0.0,0.0
2,2,1,1,0, There ,1344,108,42,47.0,27.0,94.0,146.0,No,11,fixation,0.0,0.0
2,2,1,1,0, There ,1369,108,42,47.0,27.0,94.0,146.0,No,11,fixation,0.0,0.0
2,2,1,1,0, There ,1394,108,42,47.0,27.0,94.0,146.0,No,11,fixation,0.0,0.0
2,2,1,1,0, There ,1420,109,42,47.0,27.0,94.0,146.0,No,11,fixation,0.038461538461538464,0.0014792899408284025
2,2,1,1,0, There ,1444,121,42,47.0,27.0,94.0,146.0,No,11,saccade,0.5,0.019230769230769232
2,2,1,1,1, are ,1470,161,42,47.0,27.0,146.0,177.0,No,11,saccade,1.5384615384615385,0.03994082840236687
2,2,1,1,1, are ,1495,176,40,47.0,27.0,146.0,177.0,No,11,saccade,0.6053098380168622,-0.037326068017787054
2,2,1,1,2, now ,1519,190,40,47.0,27.0,177.0,215.0,No,11,saccade,0.5833333333333334,-0.0009156876951470355
2,2,1,1,2, now ,1543,191,40,47.0,27.0,177.0,215.0,No,11,saccade,0.041666666666666664,-0.022569444444444448
2,2,1,1,2, now ,1569,191,40,47.0,27.0,177.0,215.0,No,11,fixation,0.0,-0.0016025641025641025
2,2,1,1,2, now ,1594,191,40,47.0,27.0,177.0,215.0,No,11,fixation,0.0,0.0
2,2,1,1,2, now ,1619,191,40,47.0,27.0,177.0,215.0,No,11,fixation,0.0,0.0
2,2,1,1,2, now ,1644,191,40,47.0,27.0,177.0,215.0,No,11,fixation,0.0,0.0
2,2,1,1,2, now ,1669,191,40,47.0,27.0,177.0,215.0,No,11,fixation,0.0,0.0
2,2,1,1,2, now ,1693,191,40,47.0,27.0,177.0,215.0,No,11,fixation,0.0,0.0
2,2,1,1,2, now ,1720,198,40,47.0,27.0,177.0,215.0,No,11,saccade,0.25925925925925924,0.009602194787379972
2,2,1,1,2, now ,1744,206,40,47.0,27.0,177.0,215.0,No,11,saccade,0.3333333333333333,0.0030864197530864196
2,2,1,1,3, rumblings ,1770,237,39,47.0,27.0,215.0,298.0,No,11,saccade,1.192927878405448,0.0330613286566198
2,2,1,1,3, rumblings ,1793,252,39,47.0,27.0,215.0,298.0,No,11,saccade,0.6521739130434783,-0.023511041972259554
2,2,1,1,3, rumblings ,1819,271,39,47.0,27.0,215.0,298.0,No,11,saccade,0.7307692307692307,0.0030228968356058638
2,2,1,1,3, rumblings ,1844,282,39,47.0,27.0,215.0,298.0,No,11,saccade,0.44,-0.01163076923076923
2,2,1,1,3, rumblings ,1869,296,39,47.0,27.0,215.0,298.0,No,11,saccade,0.56,0.004800000000000002
2,2,1,1,4, that ,1893,303,39,47.0,27.0,299.0,333.0,No,11,saccade,0.2916666666666667,-0.011180555555555556
2,2,1,1,4, that ,1919,312,39,47.0,27.0,299.0,333.0,No,11,saccade,0.34615384615384615,0.0020956607495069023
2,2,1,1,4, that ,1943,315,39,47.0,27.0,299.0,333.0,No,11,sliding,0.125,-0.00921474358974359
2,2,1,1,4, that ,1968,316,39,47.0,27.0,299.0,333.0,No,11,fixation,0.04,-0.0034
2,2,1,1,4, that ,1993,316,39,47.0,27.0,299.0,333.0,No,11,fixation,0.0,-0.0016
2,2,1,1,4, that ,2018,316,39,47.0,27.0,299.0,333.0,No,11,fixation,0.0,0.0
2,2,1,1,4, that ,2043,316,39,47.0,27.0,299.0,333.0,No,11,fixation,0.0,0.0
2,2,1,1,4, that ,2068,316,39,47.0,27.0,299.0,333.0,No,11,fixation,0.0,0.0
2,2,1,1,4, that ,2094,316,39,47.0,27.0,299.0,333.0,No,11,fixation,0.0,0.0
2,2,1,1,4, that ,2119,316,39,47.0,27.0,299.0,333.0,No,11,fixation,0.0,0.0
2,2,1,1,4, that ,2144,316,39,47.0,27.0,299.0,333.0,No,11,fixation,0.0,0.0
2,2,1,1,4, that ,2170,317,39,47.0,27.0,299.0,333.0,No,11,fixation,0.038461538461538464,0.0014792899408284025
2,2,1,1,4, that ,2194,322,39,47.0,27.0,299.0,333.0,No,11,saccade,0.20833333333333334,0.007077991452991453
2,2,1,1,5, Apple ,2219,343,40,47.0,27.0,333.0,384.0,No,11,saccade,0.8409518416651456,0.02530474033327249
2,2,1,1,5, Apple ,2244,366,40,47.0,27.0,333.0,384.0,No,11,saccade,0.92,0.0031619263333941784
2,2,1,1,6, might ,2270,390,43,47.0,27.0,384.0,433.0,No,11,saccade,0.9302605094190634,0.0003946349776562813
2,2,1,1,6, might ,2294,394,43,47.0,27.0,384.0,433.0,No,11,saccade,0.16666666666666666,-0.0318164101146832
2,2,1,1,6, might ,2319,395,43,47.0,27.0,384.0,433.0,No,11,fixation,0.04,-0.005066666666666666
2,2,1,1,6, might ,2344,395,43,47.0,27.0,384.0,433.0,No,11,fixation,0.0,-0.0016
2,2,1,1,6, might ,2369,395,43,47.0,27.0,384.0,433.0,No,11,fixation,0.0,0.0
