sbm_id,expr_id,cond_id,para_nr,word_nr,word,t,x,y,wb,wt,wl,wr,response,trial_id,type,velocities,acceleration
65,2,1,38,3, brain ,6388,219,48,47.0,27.0,185.0,230.0,Yes,12,fixation,0.0,0.0
65,2,1,38,-1,,6437,175,1,,,,,Yes,12,saccade,1.3139117226791732,0.026814524952636188
65,2,1,38,-1,,6737,76,12,,,,,Yes,12,saccade,0.33203078839837197,-0.003272936447602671
65,2,1,38,-1,,6788,82,23,,,,,Yes,12,saccade,0.2456855703165033,-0.0016930434918013466
65,2,1,38,-1,,6837,88,27,,,,,Yes,12,sliding,0.14716535818220364,-0.0020106165741693807
65,2,1,38,-1,,6887,94,27,,,,,Yes,12,sliding,0.12,-0.0005433071636440728
65,2,1,38,-1,,6938,102,27,,,,,Yes,12,saccade,0.1568627450980392,0.0007227989234909651
65,2,1,38,-1,,6987,110,27,,,,,Yes,12,saccade,0.16326530612244897,0.00013066451070223986
65,2,1,38,1, that ,7038,121,28,47.0,27.0,119.0,154.0,Yes,12,saccade,0.21657570621935807,0.0010453019626844922
65,2,1,38,1, that ,7088,127,28,47.0,27.0,119.0,154.0,Yes,12,sliding,0.12,-0.0019315141243871614
65,2,1,38,1, that ,7138,132,28,47.0,27.0,119.0,154.0,Yes,12,sliding,0.1,-0.0003999999999999998
65,2,1,38,1, that ,7188,134,28,47.0,27.0,119.0,154.0,Yes,12,fixation,0.04,-0.0012000000000000001
65,2,1,38,1, that ,7238,134,28,47.0,27.0,119.0,154.0,Yes,12,fixation,0.0,-0.0008
65,2,1,38,1, that ,7288,134,28,47.0,27.0,119.0,154.0,Yes,12,fixation,0.0,0.0
65,2,1,38,0, All ,7338,116,30,47.0,27.0,94.0,119.0,Yes,12,saccade,0.3622154055254967,0.007244308110509934
65,2,1,38,0, All ,7387,110,30,47.0,27.0,94.0,119.0,Yes,12,sliding,0.12244897959183673,-0.004893192365993061
65,2,1,38,0, All ,7439,108,30,47.0,27.0,94.0,119.0,Yes,12,fixation,0.038461538461538464,-0.0016151430986595821
65,2,1,38,0, All ,7488,105,32,47.0,27.0,94.0,119.0,Yes,12,fixation,0.07358267909110182,0.0007167579720319052
65,2,1,38,0, All ,7536,102,33,47.0,27.0,94.0,119.0,Yes,12,fixation,0.06588078458684124,-0.00016045613550542872
65,2,1,38,0, All ,7587,101,36,47.0,27.0,94.0,119.0,Yes,12,fixation,0.06200544431702705,-7.598706411400373e-05
65,2,1,38,0, All ,7637,101,38,47.0,27.0,94.0,119.0,Yes,12,fixation,0.04,-0.000440108886340541
65,2,1,38,0, All ,7686,104,42,47.0,27.0,94.0,119.0,Yes,12,sliding,0.10204081632653061,0.0012661391087047064
65,2,1,38,0, All ,7737,108,42,47.0,27.0,94.0,119.0,Yes,12,fixation,0.0784313725490196,-0.0004629302701472747
65,2,1,38,0, All ,7787,112,42,47.0,27.0,94.0,119.0,Yes,12,fixation,0.08,3.13725490196079e-05
65,2,1,38,0, All ,7837,118,42,47.0,27.0,94.0,119.0,Yes,12,sliding,0.12,0.0007999999999999999
65,2,1,38,1, that ,7886,125,42,47.0,27.0,119.0,154.0,Yes,12,sliding,0.14285714285714285,0.000466472303206997
65,2,1,38,1, that ,7937,130,42,47.0,27.0,119.0,154.0,Yes,12,fixation,0.09803921568627451,-0.0008787828857033008
