sbm_id,expr_id,cond_id,trial_id,para_nr,word_nr,word,x_mean,y_mean,start_t,end_t,duration
111,2,1,18,38,0, All ,97.6,50.0,1532,1731,199
111,2,1,18,38,1, that ,145.6,42.2,2082,2281,199
111,2,1,18,38,4, has ,236.0,44.0,2483,2681,198
111,2,1,18,38,6, work ,305.25,50.0,2932,3082,150
111,2,1,18,38,8, are ,369.0,42.0,3332,3432,100
111,2,1,18,38,9, imperfect ,431.75,30.0,3682,3832,150
111,2,1,18,38,9, imperfect ,457.0,43.0,3982,4082,100
111,2,1,18,38,10, incoming ,511.0,44.0,4333,4481,148
111,2,1,18,38,11, electrical ,589.8333333333334,39.333333333333336,7282,7533,251
111,2,1,18,38,13, announcing ,127.25,82.25,8631,8782,151
111,2,1,18,38,15, things ,247.8,81.0,9281,9483,202
111,2,1,18,38,17, happening. ,350.0,81.0,9783,9931,148
111,2,1,18,38,18, It ,417.8,84.8,10182,10383,201
111,2,1,18,38,21, the ,482.4,78.2,10582,10782,200
111,2,1,18,38,22, job ,516.0,82.0,10983,11083,100
111,2,1,18,38,26, rapidly ,661.0,82.0,11632,11931,299
111,2,1,18,38,29, signals ,221.0,123.0,13282,13432,150
111,2,1,18,38,30, as ,289.0,127.0,13682,13833,151
111,2,1,18,38,32, as ,354.0,127.0,14032,14182,150
111,2,1,18,38,34," can, ",405.0,130.0,14381,14481,100
111,2,1,18,38,35, and ,457.0,117.0,14683,14834,151
111,2,1,18,38,36, suggest ,478.0,123.0,14981,15082,101
111,2,1,8,39,0, That's ,108.75,46.625,1075,1426,351
111,2,1,8,39,3, immigrants ,272.6,45.0,2026,2227,201
111,2,1,8,39,0, That's ,104.66666666666667,48.666666666666664,3575,3676,101
111,2,1,8,39,1, because ,195.4,38.0,4076,4275,199
111,2,1,8,39,6, particular ,465.0,45.0,5575,5775,200
111,2,1,8,39,8, group ,584.0,47.0,6276,6376,100
111,2,1,8,39,11, a ,696.6666666666666,47.0,6975,7075,100
