sbm_id,expr_id,cond_id,trial_id,para_nr,word_nr,word,x_mean,y_mean,start_t,end_t,duration
263,2,1,0,1,0, There ,91.0,36.833333333333336,2571,2849,278
263,2,1,0,1,0, There ,88.2,43.8,2900,3118,218
263,2,1,0,1,2, now ,185.0,49.0,3696,3992,296
263,2,1,0,1,3, rumblings ,247.27272727272728,45.36363636363637,4170,4420,250
263,2,1,0,1,3, rumblings ,257.0,35.75,4468,4642,174
263,2,1,0,1,5, Apple ,334.6,30.4,5020,5120,100
263,2,1,0,1,5, Apple ,346.0,36.0,5268,5744,476
263,2,1,0,1,8, invade ,500.0,40.0,6445,6769,324
263,2,1,0,1,6, might ,373.4166666666667,30.25,7168,7445,277
263,2,1,0,1,4, that ,293.25,44.0,7620,7998,378
263,2,1,0,1,13, though ,725.5555555555555,44.0,10118,10318,200
263,2,1,0,1,14, the ,90.4,69.8,10998,11219,221
263,2,1,0,1,17, maintaining ,233.0,85.0,12117,12521,404
263,2,1,0,1,20, silence. ,436.92857142857144,76.0,13917,14246,329
263,2,1,0,1,24, have ,633.0,84.0,15346,15625,279
263,2,1,0,1,27, or ,81.84210526315789,125.47368421052632,17094,17544,450
263,2,1,0,1,35, control ,371.0,123.0,19197,19542,345
263,2,1,0,1,39, your ,535.0,118.0,20319,20644,325
263,2,1,0,1,40, phone. ,579.3333333333334,120.0,20869,20994,125
263,2,1,0,1,40, phone. ,586.5,120.0,21044,21167,123
263,2,1,0,1,44, at ,737.4444444444445,116.77777777777777,22219,22419,200
263,2,1,0,1,46, watch ,82.23529411764706,157.88235294117646,23043,23444,401
263,2,1,0,1,49, view ,212.0,157.0,24245,24568,323
263,2,1,1,2,0, Two ,113.05084745762711,44.04237288135593,6190,9116,2926
263,2,1,1,2,6, Richard ,391.53333333333336,42.0,10990,11336,346
263,2,1,1,2,9, observing ,657.0,48.0,12460,12659,199
263,2,1,1,2,14, through ,216.94444444444446,83.0,14884,15312,428
263,2,1,1,2,16, telescope ,368.0,82.0,16241,16539,298
263,2,1,1,2,22, described ,565.0,86.0,17312,17738,426
263,2,1,1,2,27, intensely ,78.0,119.0,19735,19862,127
263,2,1,1,2,28, bright ,160.94117647058823,130.0,20439,20838,399
263,2,1,1,2,31," light"" ",296.94117647058823,114.0,21637,22034,397
263,2,1,1,2,34, sunspots. ,429.0,120.0,22542,22937,395
263,2,1,1,2,36, jotted ,552.0,123.0,23458,23734,276
263,2,1,1,2,41, painstaking ,739.6,114.8,24534,24634,100
263,2,1,1,2,45, there ,233.0,160.0,26108,26439,331
263,2,1,1,2,47, scarcely ,351.0,156.0,26841,27167,326
263,2,1,1,2,50, inch ,453.0,152.0,27464,27816,352
263,2,1,1,2,56, illuminated ,702.75,159.375,29084,29261,177
263,2,1,1,2,54, was ,608.3333333333334,159.66666666666666,29410,29541,131
263,2,1,1,2,58, aurora. ,112.77777777777777,194.0,30692,30884,192
263,2,1,6,3,1, agree ,88.23529411764706,43.64705882352941,4873,5269,396
263,2,1,6,3,3, California's ,201.47368421052633,35.73684210526316,6519,6970,451
263,2,1,6,3,4," ""three ",317.0,42.0,7519,7850,331
263,2,1,6,3,7, you're ,459.0,48.0,8319,8570,251
263,2,1,6,3,13, financial ,659.9285714285714,44.0,9401,9721,320
263,2,1,6,3,21, and ,404.0,76.0,12769,13150,381
263,2,1,6,3,24, services. ,547.0,83.0,13669,13996,327
263,2,1,6,3,31, the ,95.36842105263158,120.63157894736842,15796,16250,454
263,2,1,6,3,35, be ,239.0,124.0,16919,17245,326
263,2,1,6,3,39, reduction ,380.0,129.0,17819,18170,351
263,2,1,6,3,41, crime ,500.0,120.0,18719,18996,277
263,2,1,6,3,49, declined ,191.14285714285714,162.0,21569,21895,326
263,2,1,6,3,53," year, ",349.0,163.0,22471,22769,298
263,2,1,6,3,57, nationwide. ,586.0,161.71428571428572,23745,23894,149
263,2,1,2,4,0, Liza ,91.0909090909091,43.90909090909091,1515,1767,252
263,2,1,2,4,3, a ,184.0,38.0,2115,2492,377
263,2,1,2,4,4, bad ,207.22222222222223,40.0,2612,2817,205
263,2,1,2,4,7, she ,316.0,46.0,3364,3663,299
263,2,1,2,4,9, mixing ,436.0,48.0,4139,4387,248
263,2,1,2,4,12, puddings ,621.0,35.0,5467,5713,246
263,2,1,2,4,17, had ,83.14285714285714,84.85714285714286,6966,7115,149
263,2,1,2,4,19, drawn ,166.625,76.0,8290,8468,178
263,2,1,2,4,24, raisin ,383.0,81.0,9289,9613,324
263,2,1,2,4,30, Nana's ,573.0,76.0,10539,10846,307
263,2,1,2,4,32, suspicions. ,736.3333333333334,78.33333333333333,11517,11641,124
263,2,1,2,4,38, of ,288.0,118.0,14122,14389,267
263,2,1,2,4,43, was ,467.0,115.0,14938,15214,276
263,2,1,2,4,52," moment, ",116.875,165.5,17085,17265,180
263,2,1,2,4,54, in ,199.6,158.0,17864,17965,101
263,2,1,2,4,53, but ,182.5,150.0,18986,19214,228
263,2,1,2,4,55, custody ,217.57142857142858,156.57142857142858,19436,19587,151
263,2,1,2,4,57, course. ,304.0,152.0,20017,20413,396
263,2,1,4,5,0, Mrs. ,85.36363636363636,30.181818181818183,1088,1337,249
263,2,1,4,5,7, window. ,428.0,38.0,2990,3294,304
263,2,1,4,5,11, fastened. ,604.0,45.0,3887,4114,227
263,2,1,4,5,18, was ,213.0,86.0,5141,5338,197
